ID,nest_name,nest_status,tree_species,country,canton,elev_swiss_maps,coordX,coordY,municipality,location
1,Liebistorf_Allmend,nest gone,Pinus sylvestris (Scots pine),Switzerland,FR,526.9,7.192582184,46.91631911,Liebistorf,Allmend
2,Gurmels_Kleinbösingen,nest gone,Pinus sylvestris (Scots pine),Switzerland,FR,547.7,7.202359535,46.8961364,Gurmels,Kleinbösingen
3,Bösingen_Noflenau,nest gone,Fagus sylvatica (Beech),Switzerland,FR,525.9,7.263064147,46.89249516,Bösingen,Noflenau
4,Ueberstorf_Lenglod,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,629.6,7.342329865,46.87976277,Ueberstorf,Lenglod
5,Ueberstorf_Niedermettlen,nest gone,Fagus sylvatica (Beech),Switzerland,FR,647.5,7.320410929,46.87275269,Ueberstorf,Niedermettlen
6,Ueberstorf_Banholz 15,nest gone,Fagus sylvatica (Beech),Switzerland,FR,650.2,7.296879163,46.86776033,Ueberstorf,Banholz 
7,Ueberstorf_Ledeu beech,present,Fagus sylvatica (Beech),Switzerland,FR,661.6,7.299341213,46.85912787,Ueberstorf,Ledeu
8,Schmitten_Bunziwil 15,nest gone,Fagus sylvatica (Beech),Switzerland,FR,623.8,7.264549152,46.85554473,Schmitten,Bunziwil 
9,Schmitten_Rütihubel,nest gone,Fagus sylvatica (Beech),Switzerland,FR,682,7.216437101,46.85264537,Schmitten,Rütihubel
10,Ueberstorf_Summerau edge,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,765.2,7.330223762,46.85275693,Ueberstorf,Summerau
11,Ueberstorf_Mischlere,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,689.3,7.300774342,46.85259902,Ueberstorf,Mischlere
12,Ueberstorf_Summerau center,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,757.8,7.330222749,46.85237892,Ueberstorf,Summerau 
13,Schmitten_Ettelberg,nest gone,Fagus sylvatica (Beech),Switzerland,FR,673.7,7.265470472,46.85043678,Schmitten,Ettelberg
14,Heitenried_Breitenried,nest gone,Fagus sylvatica (Beech),Switzerland,FR,686.4,7.289220257,46.84874339,Heitenried,Breitenried
15,Schmitten_Lanthenholz,tree gone,Fagus sylvatica (Beech),Switzerland,FR,689.8,7.244464196,46.84362935,Schmitten,Lanthenholz
16,Lossy_Lossy,NA,Picea abies (Norwegian Spruce),Switzerland,FR,658.3,7.107634779,46.83950872,Lossy,Lossy
17,St. Antoni_Menzishus,nest gone,Abies alba (Silver fir),Switzerland,FR,686.5,7.269676175,46.83481819,St. Antoni,Menzishus
18,Düdingen_Horia edge,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,643.2,7.20746787,46.83453783,Düdingen,Horia
19,Düdingen_Horia center,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,647.5,7.207116219,46.83401538,Düdingen,Horia 
20,Düdingen_St. Wolfgangholz spruce,nest gone,Abies alba (Silver fir),Switzerland,FR,622.1,7.18175413,46.83378105,Düdingen,St. Wolfgangholz spruce
21,Tafers_Angstorfwäldli,nest gone,Quercus robur (English Oak),Switzerland,FR,668.1,7.219761024,46.83179157,Tafers,Angstorfwäldli
22,St. Antoni_Lehwil pinus,nest gone,Pinus sylvestris (Scots pine),Switzerland,FR,710.9,7.281206641,46.8318483,St. Antoni,Lehwil 
23,St. Antoni_Lehwil beech,present,Fagus sylvatica (Beech),Switzerland,FR,698.3,7.280897432,46.83003081,St. Antoni,Lehwil
24,St. Antoni_Lehwil picea,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,699.2,7.281383406,46.82968067,St. Antoni,Lehwil
25,Düdingen_Kastels beech,nest gone,Fagus sylvatica (Beech),Switzerland,FR,642.6,7.176293607,46.82465627,Düdingen,Kastels 
26,Düdingen_Kastels prunus,nest gone,Prunus (Cherry/Apple),Switzerland,FR,648.6,7.176321754,46.82426053,Düdingen,Kastels 
27,Heitenried_Winterlingen,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,745.4,7.292121745,46.82339828,Heitenried,Winterlingen
28,St. Antoni_Bächlisbrunnen,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,785.8,7.265794971,46.8189895,St. Antoni,Bächlisbrunnen
29,Tafers_Chly Maggenberg,tree gone,Acer sp (maple),Switzerland,FR,673.2,7.208242211,46.81296846,Tafers,Chly Maggenberg
30,St. Antoni_ Sellenried,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,764.4,7.261675148,46.81263242,St. Antoni,Sellenried
31,St. Antoni_Obermonten,present,Prunus (Cherry/Apple),Switzerland,FR,807.3,7.276178612,46.80859718,St. Antoni,Obermonten
32,Alterswil_Seliholz,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,761.9,7.251087016,46.80929614,Alterswil,Seliholz
33,Alterswil_Beniwil,active,Abies alba (Silver fir),Switzerland,FR,759.9,7.259446381,46.80129473,Alterswil,Beniwil
34,Alterswil_Tolgli,present,Abies alba (Silver fir),Switzerland,FR,749.3,7.250110782,46.80003825,Alterswil,Tolgli
35,Alterswil_Ober Geriwil,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,824.2,7.272908022,46.79859857,Alterswil,Ober Geriwil
36,Alterswil_Weiermattenmoos,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,804,7.284054734,46.79423353,Alterswil,Weiermattenmoos
37,Alterswil_Wolgiswil_S,present,Fagus sylvatica (Beech),Switzerland,FR,734,7.238017135,46.7938377,Alterswil,Wolgiswil
38,Alterswil_Äschlenberg,nest gone,Fagus sylvatica (Beech),Switzerland,FR,759.7,7.262018856,46.78787761,Alterswil,Äschlenberg
39,Alterswil_Chleholz larch,nest gone,Larix decidua (larch),Switzerland,FR,880.8,7.289738155,46.78520075,Alterswil,Chleholz
40,St. Ursen_Plentsch,nest gone,Fagus sylvatica (Beech),Switzerland,FR,734.2,7.213939848,46.77904913,St. Ursen,Plentsch
41,Alterswil_Baletswil,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,774.6,7.244908423,46.7788363,Alterswil,Baletswil
42,St. Ursen_Röschiwil,nest gone,Fagus sylvatica (Beech),Switzerland,FR,773.1,7.218408024,46.77511788,St. Ursen,Röschiwil
43,Tentlingen_Vieille Rossmatta,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,697.6,7.182436467,46.76780115,Tentlingen,Vieille Rossmatta
44,Brünisried_Holzgasse,nest gone,Abies alba (Silver fir),Switzerland,FR,877.7,7.276593841,46.76665216,Brünisried,Holzgasse
45,Zumholz_Brand street,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,812,7.290661755,46.75902527,Zumholz,Brand
46,St. Sylvester_Unterbuech,nest gone,Fagus sylvatica (Beech),Switzerland,FR,746.3,7.202084961,46.75337004,St. Sylvester,Unterbuech
47,Giffers_Moosmatta,nest gone,Fagus sylvatica (Beech),Switzerland,FR,849.9,7.237812058,46.75069521,Giffers,Moosmatta
48,St. Sylvester_Tschüpru,nest gone,Fagus sylvatica (Beech),Switzerland,FR,767.1,7.215180907,46.74831411,St. Sylvester,Tschüpru
49,Vuippens_Vuippens,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,693.8,7.07802079,46.65626092,Vuippens,Vuippens
50,Echarlens_Stande_de_tir,nest gone,Fagus sylvatica (Beech),Switzerland,FR,725.1,7.089780367,46.64191367,Echarlens,Stande
51,Bas-Intyamon_Grandvillard,NA,Picea abies (Norwegian Spruce),Switzerland,FR,752.6,7.09652443,46.54662533,Bas-Intyamon,Grandvillard
52,Haute-Intyamon_Lessoc,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,804.4,7.050919195,46.50644761,Haute-Intyamon,Lessoc
53,Englisberg_Lower,nest gone,Fraxinus sp (Ash),Switzerland,BE,634.7,7.477285974,46.90429201,Englisberg,Lower
54,Englisberg_Upper,nest gone,Fraxinus sp (Ash),Switzerland,BE,636.7,7.477377733,46.90413006,Englisberg,Upper
55,Niedermuhlern_Schür pinus,nest gone,Pinus sylvestris (Scots pine),Switzerland,BE,863.1,7.464053075,46.86840449,Niedermuhlern,Schür
56,Gerzensee_Rüti,NA,Fagus sylvatica (Beech),Switzerland,BE,674.8,7.54743661,46.85157097,Gerzensee,Rüti
57,Gerzensee_Lake,NA,Betula (Birch),Switzerland,BE,603.1,7.549057612,46.82985469,Gerzensee,Lake
58,Buchholterberg_Badhaus,tree gone,Abies alba (Silver fir),Switzerland,BE,857,7.691893907,46.82167657,Buchholterberg,Badhaus
59,Kirchdorf_Tree nursery,NA,Picea abies (Norwegian Spruce),Switzerland,BE,594.8,7.54807446,46.81027272,Kirchdorf,Tree nursery
60,Steffisburg_Siechenboden lower,tree gone,Picea abies (Norwegian Spruce),Switzerland,BE,633.3,7.615674291,46.78460556,Steffisburg,Siechenboden lower
61,Steffisburg_Siechenboden upper,tree gone,Picea abies (Norwegian Spruce),Switzerland,BE,633.7,7.615713224,46.78449755,Steffisburg,Siechenboden upper
62,Horrenbach-Buchen_Rüttegg,NA,Picea abies (Norwegian Spruce),Switzerland,BE,983.7,7.765506518,46.7833765,Horrenbach-Buchen,Rüttegg
63,Uetendorf_Eichberg,nest gone,Fraxinus sp (Ash),Switzerland,BE,574,7.563366817,46.78291117,Uetendorf,Eichberg
64,Kalchstätten_Herrenmatt,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,818.7,7.300320919,46.76438076,Kalchstätten,Herrenmatt
65,Frutigen_Frutigen,NA,Picea abies (Norwegian Spruce),Switzerland,BE,836.4,7.639136276,46.57820968,Frutigen,Frutigen
66,Grolley_S,nest gone,Quercus robur (English Oak),Switzerland,FR,642.9,7.064355931,46.8253329,Grolley,S
67,Léchelles_Léchelles,nest gone,Abies alba (Silver fir),Switzerland,FR,620.9,7.033212019,46.82599996,Léchelles,Léchelles
68,Ponthaux_Ponthaux,nest gone,Quercus robur (English Oak),Switzerland,FR,672.6,7.045314284,46.80734078,Ponthaux,Ponthaux
70,Corserey_North_Corserey,nest gone,Fagus sylvatica (Beech),Switzerland,FR,650.9,6.982182508,46.77768093,Corserey,North
71,Corserey_Les Vuettes,NA,Picea abies (Norwegian Spruce),Switzerland,FR,673.4,6.995057378,46.76774675,Corserey,Les Vuettes
72,Onnens_Onnens,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,708.1,7.036894833,46.78045083,Onnens,Onnens
73,Bösingen_Waldheim,present,Quercus robur (English Oak),Switzerland,FR,567.1,7.25764568,46.8922438,Bösingen,Waldheim
74,Wünnewil_Staffels,tree gone,Picea abies (Norwegian Spruce),Switzerland,FR,564.5,7.267460832,46.88402831,Wünnewil,Staffels
75,Alterswil_Galteren,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,679.7,7.227995976,46.80084498,Alterswil,Galteren
76,St. Ursen_Hattenberg,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,663.8,7.190728108,46.80362138,St. Ursen,Hattenberg
77,Pierrafortscha_Bois de morvin,nest gone,Abies alba (Silver fir),Switzerland,FR,771.2,7.19401019,46.78197649,Pierrafortscha,Bois de morvin
78,Oberschrot_Tolenhubel,nest gone,Fraxinus sp (Ash),Switzerland,FR,880.2,7.267785222,46.73736804,Oberschrot,Tolenhubel
79,Sangernboden_Rainwald,nest gone,Abies alba (Silver fir),Switzerland,BE,1035.8,7.340831182,46.7172149,Sangernboden,Rainwald
80,Guggisberg_Hirschmatt,nest gone,Fagus sylvatica (Beech),Switzerland,BE,939.5,7.322353157,46.75802776,Guggisberg,Hirschmatt
81,Guggisberg_Steinachere,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,1022.6,7.321547435,46.76135524,Guggisberg,Steinachere
82,Guggisberg_Brannele Tilia,nest gone,"Tilia sp (lime, linden)",Switzerland,BE,1099.5,7.325121918,46.76707098,Guggisberg,Brannele
83,Schwarzenburg_Herrenholz,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,863,7.35417795,46.80424743,Schwarzenburg,Herrenholz
84,Mamishaus_Hausmattweid beech,nest gone,Fagus sylvatica (Beech),Switzerland,BE,857.8,7.364336278,46.80961582,Mamishaus,Hausmattweid beech
85,Mamishaus_Dunti,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,846.6,7.369878881,46.80913359,Mamishaus,Dunti
86,Mamishaus_Rümlisberg,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,866.4,7.372020292,46.80445728,Mamishaus,Rümlisberg
87,Wahlern_Gänsemoos,nest gone,Abies alba (Silver fir),Switzerland,BE,835.3,7.351520451,46.83514447,Wahlern,Gänsemoos
88,Wahlern_Althaus,tree gone,Abies alba (Silver fir),Switzerland,BE,845,7.34881061,46.83308242,Wahlern,Althaus
89,Mittelhäusern_Hubel,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,709.8,7.374357398,46.87581861,Mittelhäusern,Hubel
90,Guggisberg_Willmesacher,present,Abies alba (Silver fir),Switzerland,BE,1042,7.321559545,46.76777799,Guggisberg,Willmesacher
91,Tafers_Rohrholz,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,712.9,7.23894474,46.81907143,Tafers,Rohrholz
92,Düdingen_Unter St. Wolfgangholz beech,nest gone,Fagus sylvatica (Beech),Switzerland,FR,616,7.177925979,46.83393427,Düdingen,Unter St. Wolfgangholz beech
93,Tentlingen_Lottenacher,nest gone,Fagus sylvatica (Beech),Switzerland,FR,713,7.198680334,46.77718287,Tentlingen,Lottenacher
94,Düdingen_Cholberehölzli,nest gone,Pinus sylvestris (Scots pine),Switzerland,FR,606.5,7.210565035,46.86445364,Düdingen,Cholberehölzli
95,Oberschrot_Bärfeli,nest gone,Fraxinus sp (Ash),Switzerland,FR,935.4,7.260028826,46.74055848,Oberschrot,Bärfeli
96,Tentlingen_Bärg,nest gone,Fagus sylvatica (Beech),Switzerland,FR,724.1,7.195512314,46.77414468,Tentlingen,Bärg
97,Wünnewil_Nussbaumen,nest gone,NA,Switzerland,FR,573.6,7.278564063,46.88710288,Wünnewil,Nussbaumen
98,Alterswil_Chleholz picea,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,880.8,7.288978281,46.78531669,Alterswil,Chleholz picea
99,Schmitten_Betlehemholz,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,663.6,7.232495864,46.85698437,Schmitten,Betlehemholz
100,Oberschrot_Sali_15,nest gone,Quercus robur (English Oak),Switzerland,FR,922.6,7.267488357,46.74019217,Oberschrot,Sali
101,Brünisried_Weidli,nest gone,Larix decidua (larch),Switzerland,FR,877.7,7.270292119,46.76403431,Brünisried,Weidli
102,Plaffeien_Mülleren,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,836.4,7.299954264,46.73411963,Plaffeien,Mülleren
103,Tafers_Brunnenbergrain,nest gone,Abies alba (Silver fir),Switzerland,FR,718.5,7.225334569,46.81127469,Tafers,Brunnenbergrain
104,Bourguillon_Tannholz,nest gone,Fagus sylvatica (Beech),Switzerland,FR,696.7,7.194334206,46.79996805,Bourguillon,Tannholz
105,Schmitten_Lanthenholz old,tree gone,Abies alba (Silver fir),Switzerland,FR,698.9,7.24987369,46.83758459,Schmitten,Lanthenholz old
106,Wünnewil_Staffels S,nest gone,Pinus sylvestris (Scots pine),Switzerland,FR,623.4,7.260342192,46.87847626,Wünnewil,Staffels S
107,Erlenbach_football,nest gone,Fagus sylvatica (Beech),Switzerland,BE,675.2,7.562862307,46.65976372,Erlenbach,football
108,Sangernboden_Spittelwald,nest gone,Abies alba (Silver fir),Switzerland,BE,1012.2,7.33899486,46.7130124,Sangernboden,Spittelwald
109,Brünisried_Berghölzli,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,939,7.283419109,46.75145941,Brünisried,Berghölzli
110,Villarsel_Nesslera,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,670,7.187506399,46.76145267,Villarsel,Nesslera
111,Fribourg_Ste Croix,nest gone,Fagus sylvatica (Beech),Switzerland,FR,612.2,7.155922034,46.79842181,Fribourg,Ste Croix
112,Schwarzenburg_Waldgasse,nest gone,Abies alba (Silver fir),Switzerland,BE,855.9,7.32769638,46.80706709,Schwarzenburg,Waldgasse
113,Schmitten_Betlehem,nest gone,Quercus robur (English Oak),Switzerland,FR,652.1,7.227666103,46.85137142,Schmitten,Betlehem
114,Wünnewil_Golf,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,582.8,7.297159287,46.87589243,Wünnewil,Golf
115,Agriswil_Chriegsmatt,NA,Fagus sylvatica (Beech),Switzerland,FR,472,7.209255854,46.955771,Agriswil,Chriegsmatt
116,Alterswil_Seliholz tree row,present,Quercus robur (English Oak),Switzerland,FR,711.8,7.255796513,46.80949104,Alterswil,Seliholz tree row
117,Alterswil_Baletswil lower,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,767.4,7.245100124,46.78014096,Alterswil,Baletswil lower
118,Villarsel_Commanderie,nest gone,Fagus sylvatica (Beech),Switzerland,FR,701.8,7.177933377,46.76233066,Villarsel,Commanderie
119,Bösingen_Noflenau picea,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,534.2,7.263693963,46.89250513,Bösingen,Noflenau picea
120,Alterswil_Rüti,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,805.9,7.26534377,46.77621568,Alterswil,Rüti
121,St. Sylvester_Unterbuech N,nest gone,Fagus sylvatica (Beech),Switzerland,FR,727.8,7.201855483,46.75495276,St. Sylvester,Unterbuech N
122,Alterswil_Wolperswil,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,737.9,7.249020516,46.78238744,Alterswil,Wolperswil
123,Brünisried_Obere Weier,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,896.2,7.27908733,46.75139943,Brünisried,Obere Weier
124,Plaffeien_Hohliebi,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,908.2,7.283011575,46.7295639,Plaffeien,Hohliebi
125,Schmitten_Ober Zirkels,nest gone,Quercus robur (English Oak),Switzerland,FR,631.3,7.270773673,46.85684042,Schmitten,Ober Zirkels
126,Giffers_Moosmatta beech,nest gone,Fagus sylvatica (Beech),Switzerland,FR,840.8,7.230285942,46.75221282,Giffers,Moosmatta beech
127,Düdingen_St.Wolgangholz S,tree gone,Picea abies (Norwegian Spruce),Switzerland,FR,650.2,7.179250216,46.83114872,Düdingen,St.Wolgangholz S
128,St. Ursen_Tasberg,tree gone,Fagus sylvatica (Beech),Switzerland,FR,675.5,7.200388207,46.79359414,St. Ursen,Tasberg
129,Granges-Paccots_Foire,nest gone,Pinus sylvestris (Scots pine),Switzerland,FR,567,7.153966117,46.82883945,Granges-Paccots,Foire
130,Märstetten_Neuburg,NA,Fagus sylvatica (Beech),Switzerland,TG,484.6,9.095033132,47.59980514,Märstetten,Neuburg
131,Flamatt_Zehnthus,tree gone,Fraxinus sp (Ash),Switzerland,FR,600.3,7.28554309,46.8874813,Flamatt,Zehnthus
132,Cordast_Fineta,nest gone,Fagus sylvatica (Beech),Switzerland,FR,650.7,7.148323581,46.86641691,Cordast,Fineta
133,Flamatt_Vorschalta,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,593.9,7.341776354,46.88836179,Flamatt,Vorschalta
134,Ueberstorf_Hundsflueh,present,Fagus sylvatica (Beech),Switzerland,FR,644.4,7.349573021,46.87878822,Ueberstorf,Hundsflueh
135,Ueberstorf_Cholholz,active_24,Fagus sylvatica (Beech),Switzerland,FR,611.8,7.351047101,46.8758659,Ueberstorf,Cholholz
136,Ueberstorf_Ufem Burst,active_24,Fagus sylvatica (Beech),Switzerland,FR,704.3,7.347685592,46.87016023,Ueberstorf,Ufem Burst
137,Albligen_Walismatt,tree gone,Picea abies (Norwegian Spruce),Switzerland,BE,704.9,7.318284036,46.84454114,Albligen,Walismatt
138,Ueberstorf_Ledeu spruce,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,657.7,7.298711853,46.85909112,Ueberstorf,Ledeu spruce
139,Schmitten_Bunziwil S,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,606.7,7.26395664,46.85629043,Schmitten,Bunziwil S
140,Ependes_Ependes,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,696.8,7.149559304,46.75888876,Ependes,Ependes
141,Villarsel_N,nest gone,Fagus sylvatica (Beech),Switzerland,FR,706,7.174667371,46.76366345,Villarsel,N
142,Ackenmatt_Mühle,tree gone,Abies alba (Silver fir),Switzerland,BE,702.7,7.35887509,46.85185423,Ackenmatt,Mühle
143,Kriessbaumen_Pfadflüeh,nest gone,Abies alba (Silver fir),Switzerland,BE,936.5,7.340185498,46.78368164,Kriessbaumen,Pfadflüeh
144,Milken_Pt. 961,present,Abies alba (Silver fir),Switzerland,BE,956.3,7.360833071,46.79517587,Milken,Pt. 961
145,Schmitten_Ettelberg power line,nest gone,Fagus sylvatica (Beech),Switzerland,FR,663.3,7.267368645,46.85137517,Schmitten,Ettelberg power line
146,Niedermuhlern_Schür center,NA,Picea abies (Norwegian Spruce),Switzerland,BE,865.2,7.465810933,46.86906975,Niedermuhlern,Schür center
147,Tentlingen_Vieille Rossmatta N,nest gone,Fagus sylvatica (Beech),Switzerland,FR,693.5,7.177738988,46.7673137,Tentlingen,Vieille Rossmatta N
148,Plasselb_Allmet,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,892,7.255487313,46.72937886,Plasselb,Allmet
149,Bösingen_Gertholz,tree gone,Pinus sylvestris (Scots pine),Switzerland,FR,569.6,7.247022421,46.89074218,Bösingen,Gertholz
150,St. Antoni_Lampertshalten,nest gone,Pinus sylvestris (Scots pine),Switzerland,FR,755,7.259114876,46.81812458,St. Antoni,Lampertshalten
151,Heitenried_Schürgraben,nest gone,Pinus sylvestris (Scots pine),Switzerland,FR,697.4,7.284124821,46.84708143,Heitenried,Schürgraben
152,Düdingen_Balliswil,nest gone,Fagus sylvatica (Beech),Switzerland,FR,616.9,7.17338083,46.82534216,Düdingen,Balliswil
153,Neuenegg_Brüggli,nest gone,Pinus sylvestris (Scots pine),Switzerland,BE,589.8,7.30294528,46.90128417,Neuenegg,Brüggli
154,Schmitten_Fillistorf,nest gone,Fagus sylvatica (Beech),Switzerland,FR,627.4,7.235590122,46.86056108,Schmitten,Fillistorf
155,St. Antoni_Steinberg,nest gone,Fagus sylvatica (Beech),Switzerland,FR,863.9,7.278642879,46.81695739,St. Antoni,Steinberg
156,Ueberstorf_Oberholzwald,nest gone,Pinus strobus (Weymouth pine),Switzerland,FR,777.1,7.340953315,46.85781306,Ueberstorf,Oberholzwald
157,Lanzenhäusern_Finel,tree gone,Abies alba (Silver fir),Switzerland,BE,703.3,7.348308626,46.85083881,Lanzenhäusern,Finel
158,Rechthalten_Moosholz,nest gone,Larix decidua (larch),Switzerland,FR,885.5,7.247137692,46.75959883,Rechthalten,Moosholz
159,Düdingen_Meierisli,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,582,7.175034119,46.84359764,Düdingen,Meierisli
160,Guggisberg_Underbalm,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,1038.4,7.341254278,46.75774877,Guggisberg,Underbalm
161,Liebistorf_Längeberg,nest gone,Pinus sylvestris (Scots pine),Switzerland,FR,571.2,7.189271256,46.91127456,Liebistorf,Längeberg
162,Kalchstätten_Chlyni Heid,nest gone,Abies alba (Silver fir),Switzerland,BE,933.7,7.305466407,46.77980508,Kalchstätten,Chlyni Heid
163,Riedstätt_Mittlisried,active,Abies alba (Silver fir),Switzerland,BE,998.4,7.320382403,46.77911999,Riedstätt,Mittlisried
164,Milken_Milkeholz,nest gone,Abies alba (Silver fir),Switzerland,BE,898.2,7.354639171,46.79422692,Milken,Milkeholz
165,Milken_Halten,nest gone,Abies alba (Silver fir),Switzerland,BE,913.8,7.364115363,46.78978241,Milken,Halten
166,Zumholz_Brand edge,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,827.5,7.290112454,46.75886264,Zumholz,Brand edge
167,Bundtels_Galmisberg,nest gone,Fagus sylvatica (Beech),Switzerland,FR,649,7.216609939,46.8615601,Bundtels,Galmisberg
168,Bösingen_Fendringen,present,Pinus sylvestris (Scots pine),Switzerland,FR,614.3,7.234580371,46.88119454,Bösingen,Fendringen
169,Litzistorf_Ulmus,nest gone,Ulmus sp,Switzerland,FR,570.9,7.225590217,46.87550202,Litzistorf,Ulmus
170,Tafers_Rohr,active_24,Abies alba (Silver fir),Switzerland,FR,720.4,7.237841744,46.82317138,Tafers,Rohr
171,Riffenmatt_Büel,nest gone,Abies alba (Silver fir),Switzerland,BE,1106.2,7.358892093,46.78062909,Riffenmatt,Büel
172,Zollhaus_Martisgräbli,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,961.2,7.30441765,46.72288966,Zollhaus,Martisgräbli
173,Brünisried_Brügi,nest gone,Populus sp (Poplar),Switzerland,FR,849.1,7.267820641,46.76731395,Brünisried,Brügi
174,Alterswil_Punt,nest gone,Quercus robur (English Oak),Switzerland,FR,783.4,7.28263976,46.78987782,Alterswil,Punt
175,Ueberstorf_Banholz center,present,Fagus sylvatica (Beech),Switzerland,FR,673.3,7.297303841,46.86588084,Ueberstorf,Banholz center
176,Schwarzenburg_Chilchermatt,tree gone,Picea abies (Norwegian Spruce),Switzerland,BE,872.9,7.35382919,46.80936554,Schwarzenburg,Chilchermatt
177,St. Antoni_Guglenberg,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,775.5,7.261900708,46.81177821,St. Antoni,Guglenberg
178,Onnens_16,NA,Picea abies (Norwegian Spruce),Switzerland,FR,711,7.036829361,46.7804506,Onnens,NA
179,Ependes_Ependes W,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,695.9,7.148983332,46.75889629,Ependes,Ependes W
180,Villarsel_very N,present,Fagus sylvatica (Beech),Switzerland,FR,700.2,7.17410125,46.7643188,Villarsel,very N
181,Brünisried_Haltli,nest gone,Fraxinus sp (Ash),Switzerland,FR,899.6,7.278043016,46.7548702,Brünisried,Haltli
182,Oberschrot_Sali,present,Picea abies (Norwegian Spruce),Switzerland,FR,907.2,7.268100246,46.7411646,Oberschrot,Sali
183,Riffenmatt_Schlüchtli,nest gone,Fagus sylvatica (Beech),Switzerland,BE,1041.2,7.358644001,46.77015813,Riffenmatt,Schlüchtli
184,St. Antoni_Balbertsmatt,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,778.5,7.29727546,46.80722214,St. Antoni,Balbertsmatt
185,Kalchstätten_Lade,nest gone,Abies alba (Silver fir),Switzerland,BE,885.6,7.308135694,46.7820988,Kalchstätten,Lade
186,St. Ursen_Röschiwil N,present,Fagus sylvatica (Beech),Switzerland,FR,766.9,7.218366713,46.77561255,St. Ursen,Röschiwil N
187,St. Sylvester_Flüeli,nest gone,Fagus sylvatica (Beech),Switzerland,FR,827.2,7.229777304,46.7403899,St. Sylvester,Flüeli
188,Plasselb_March,nest gone,Fagus sylvatica (Beech),Switzerland,FR,902.6,7.243662099,46.73989286,Plasselb,March
189,Noréaz_Noréaz_16,NA,Fagus sylvatica (Beech),Switzerland,FR,608.4,7.024463365,46.81332985,Noréaz,Noréaz
190,Corserey_Vuettes fraxinus,NA,Fraxinus sp (Ash),Switzerland,FR,660.3,6.981637714,46.77091409,Corserey,Vuettes fraxinus
191,Niedermuhlern_Schür picea,NA,Picea abies (Norwegian Spruce),Switzerland,BE,863.8,7.46550925,46.86904283,Niedermuhlern,Schür picea
192,St. Ursen_Neumatt,tree gone,Abies alba (Silver fir),Switzerland,FR,645.9,7.213271597,46.80096967,St. Ursen,Neumatt
193,Bourguillon_Gottéron,active,Fagus sylvatica (Beech),Switzerland,FR,644.7,7.188624322,46.80247436,Bourguillon,Gottéron
