year_id;ID;nest_names;status;year;feeding;replacement_brood;webcam;reconyx;surveillance;mirror;incubation(yes/no);hatchlings(yes/no);first_observation;earliest_start_egg;latest_start_egg;egg_laying_date;certainty_el;earliest_start_hatching;latest_start_hatching;Hatching_date;clutch_size;certainty_cs;nbr_chicks;certainty_nc;chicks tagged;fledglings(yes/no/not checked);certainty_f;fledglings_nr;certainty_nf;earliest_empty;latest_empty;reason_empty;certainty;chick1_ast;chick2_ast;chick3_ast;chick4_ast;chick1_fledge_night;chick2_fledge_night;chick3_fledge_night;chick4_fledge_night;chick1_fledge_24h;chick2_fledge_24h;chick3_fledge_24h;chick4_fledge_24h;predation;predator;earliest_disappeared_1;earliest_disappeared_2;earliest_disappeared_3;earliest_disappeared_4;latest_disappeared_1;latest_disappeared_2;latest_disappeared_3;latest_disappeared_4;last_observation;nbr_observations;comments
2021_7;7;Ueberstorf_Ledeu beech;unknown;2021;unfed nest;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2022_7;7;Ueberstorf_Ledeu beech;unknown;2022;unfed nest;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2023_7;7;Ueberstorf_Ledeu beech;unknown;2023;unfed nest;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2024_7;7;Ueberstorf_Ledeu beech;unknown;2024;unfed;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2015_8;8;Schmitten_Bunziwil 15;breeding;2015;fed nest;unknown;0;0;NA;0;yes;no;23.03.2015;23.03.2015;21.04.2015;06.04.2015;carl;24.04.2015;08.05.2015;08.05.2015;1;minimum;unknown;unknown;NA;no;certain;0;certain;08.05.2015;11.05.2015;unknown;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;19.05.2015;6;2021: added fledging data (changed from all 4 columns being NA)
2017_8;8;Schmitten_Bunziwil 15;territory evidence;2017;unfed nest;unknown;1;0;NA;0;no;no;09.03.2017;unknown;unknown;unknown;NA;NA;unknown;unknown;NA;unknown;unknown;unknown;NA;not checked;NA;NA;NA;unknown;unknown;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;06.04.2017;4;2021: added earliest_egg till reason_empty
2018_8;8;Schmitten_Bunziwil 15;nestlings;2018;fed nest;unknown;1;0;NA;0;yes;yes;19.03.2018;04.04.2018;06.04.2018;06.04.2018;feather;30.04.2018;10.05.2018;08.05.2018;3;minimum;3;minimum;NA;yes;certain;3;certain;19.06.2018;unknown;unknown;unknown;unknown;unknown;unknown;NA;unknown;unknown;unknown;unknown;NA;NA;NA;NA;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;19.06.2018;14;NA
2019_8;8;Schmitten_Bunziwil 15;territory evidence;2019;unfed nest;unknown;1;0;NA;0;no;no;15.03.2019;unknown;unknown;unknown;NA;NA;unknown;unknown;NA;unknown;unknown;unknown;NA;not checked;NA;NA;NA;unknown;unknown;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15.08.2019;4;2021: added earliest_egg till reason_empty
2020_8;8;Schmitten_Bunziwil 15;nest gone;2020;unfed nest;NA;1;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;2021: changed from status unknown to nest gone
2021_8;8;Schmitten_Bunziwil 15;nest gone;2021;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2022_8;8;Schmitten_Bunziwil 15;nest gone;2022;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2016_8;8;Schmitten_Bunziwil_15;territory evidence;2016;unfed nest;unknown;1;0;NA;0;no;no;11.03.2016;unknown;unknown;unknown;NA;NA;unknown;unknown;NA;unknown;unknown;unknown;NA;no;certain;0;certain;unknown;30.05.2016;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30.05.2016;5;2021: first and last observation and nbr_obs added
2023_8;8;Schmitten_Bunziwil 15;nest gone;2023;unfed nest;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2024_8;8;Schmitten_Bunziwil 15;nest gone;2024;unfed;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2015_9;9;Schmitten_Ruetihubel;nestlings;2015;fed nest;unknown;0;1;NA;0;yes;yes;30.04.2015;unknown;30.04.2015;30.04.2015;carl;30.04.2015;unknown;01.06.2015;2;minimum;2;minimum;NA;no;certain;0;certain;03.06.2015;09.06.2015;disturbance;uncertain;unknown;unknown;NA;NA;unknown;unknown;NA;NA;NA;NA;NA;NA;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;09.06.2015;8;2021: added fledging data
2016_9;9;Schmitten_Ruetihubel;territory evidence;2016;unfed nest;unknown;1;0;NA;0;no;no;11.03.2016;unknown;unknown;unknown;NA;NA;unknown;unknown;NA;unknown;unknown;unknown;NA;no;certain;0;certain;18.04.2016;26.05.2016;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26.05.2016;5;2021: first and last observation and nbr_obs added
2017_9;9;Schmitten_Ruetihubel;no territory evidence;2017;unfed nest;NA;1;0;NA;0;no;no;18.03.2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.03.2017;2;2021: first and last observation and nbr_obs added
2018_9;9;Schmitten_Ruetihubel;other species;2018;unfed nest;NA;error;0;NA;0;NA;NA;16.04.2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16.04.2018;1;2021: first and last observation and nbr_obs added
2019_9;9;Schmitten_Ruetihubel;unknown;2019;unfed nest;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2020_9;9;Schmitten_Ruetihubel;unknown;2020;unfed nest;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2021_9;9;Schmitten_Ruetihubel;nest gone;2021;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2022_9;9;Schmitten_Ruetihubel;nestlings;2022;unfed nest;unknown;0;0;0;0;yes;yes;04.04.2022;04.04.2022;09.04.2022;09.04.2022;feather;09.04.2022;28.05.2022;11.05.2022;2;minimum;1;minimum;WAHR;yes;certain;1;certain;21.06.2022;11.07.2022;fledging;GPS chicks;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.06.2022;4;NA
2023_9;9;Schmitten_Ruetihubel;territory evidence;2023;unfed nest;unknown;0;0;0;0;no;no;12.03.2023;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.03.2023;1;NA
2024_9;9;Schmitten_Rütihubel;nest gone;2024;unfed;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2016_10;10;Ueberstorf_Summerau edge;territory evidence;2016;unfed nest;unknown;1;0;NA;0;no;no;01.03.2016;unknown;unknown;unknown;NA;NA;unknown;unknown;NA;unknown;unknown;unknown;NA;not checked;NA;NA;NA;unknown;unknown;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16.03.2016;2;2021: first and last observation and nbr_obs added
2017_10;10;Ueberstorf_Summerau edge;nestlings;2017;unfed nest;unknown;1;1;NA;0;yes;yes;05.04.2017;unknown;unknown;29.03.2017;feather;22.04.2017;29.04.2017;30.04.2017;3;minimum;3;minimum;NA;yes;certain;3;certain;15.07.2017;unknown;unknown;unknown;unknown;unknown;unknown;NA;unknown;unknown;unknown;unknown;NA;NA;NA;NA;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;15.07.2017;6;NA
2018_10;10;Ueberstorf_Summerau edge;unknown;2018;unfed nest;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;2021: changed from status nest gone to unknown
2019_10;10;Ueberstorf_Summerau edge;nest gone;2019;unfed nest;NA;0;0;NA;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2020_10;10;Ueberstorf_Summerau edge;nest gone;2020;unfed nest;NA;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2021_10;10;Ueberstorf_Summerau edge;nest gone;2021;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2022_10;10;Ueberstorf_Summerau edge;nest gone;2022;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2023_10;10;Ueberstorf_Summerau edge;nest gone;2023;unfed nest;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2024_10;10;Ueberstorf_Summerau edge;nest gone;2024;unfed;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2015_11;11;Ueberstorf_Mischlere;nestlings;2015;fed nest;unknown;0;0;NA;0;yes;yes;08.04.2015;08.04.2015;30.04.2015;10.04.2015;feather;06.05.2015;12.05.2015;12.05.2015;2;minimum;2;minimum;NA;no;observation;0;observation;14.06.2015;unknown;unknown;unknown;unknown;unknown;NA;NA;unknown;unknown;NA;NA;NA;NA;NA;NA;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;16.06.2015;11;2021: added fledging data
2016_11;11;Ueberstorf_Mischlere;nestlings;2016;fed nest;unknown;1;0;NA;0;yes;yes;17.03.2016;25.03.2016;31.03.2016;10.04.2016;feather;11.04.2016;14.05.2016;12.05.2016;2;minimum;2;minimum;NA;yes;certain;1;certain;27.06.2016;14.07.2016;fledging;uncertain;26.06.2016;NA;NA;NA;unknown;NA;NA;NA;NA;NA;NA;NA;unknown;unknown;08.06.2016;NA;unknown;unknown;unknown;NA;unknown;unknown;14.07.2016;17;NA
2017_11;11;Ueberstorf_Mischlere;no territory evidence;2017;unfed nest;NA;1;1;NA;0;no;no;29.03.2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29.03.2017;1;2021: first and last observation and nbr_obs added
2018_11;11;Ueberstorf_Mischlere;nestlings;2018;unfed nest;unknown;1;0;NA;0;yes;yes;16.04.2018;unknown;16.04.2018;13.04.2018;exact_hatching;15.05.2018;15.05.2018;15.05.2018;3;certain;3;certain;NA;yes;certain;2;certain;28.06.2018;unknown;unknown;unknown;unknown;unknown;unknown;NA;unknown;unknown;unknown;unknown;NA;NA;NA;NA;unknown;unknown;unknown;unknown;unknown;NA;unknown;unknown;unknown;NA;28.06.2018;11;NA
2019_11;11;Ueberstorf_Mischlere;no territory evidence;2019;unfed nest;NA;1;1;NA;0;no;no;26.07.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26.07.2019;1;NA
2020_11;11;Ueberstorf_Mischlere;nest gone;2020;unfed nest;NA;1;0;0;0;no;no;07.04.2020;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;07.04.2020;1;NA
2021_11;11;Ueberstorf_Mischlere;nest gone;2021;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2022_11;11;Ueberstorf_Mischlere;nest gone;2022;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2023_11;11;Ueberstorf_Mischlere;nest gone;2023;unfed nest;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2024_11;11;Ueberstorf_Mischlere;nest gone;2024;unfed;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2015_12;12;Ueberstorf_Summerau center;territory evidence;2015;attempted fed;unknown;0;1;NA;0;no;no;18.03.2015;unknown;unknown;unknown;NA;NA;unknown;unknown;NA;unknown;unknown;unknown;NA;not checked;NA;NA;NA;unknown;unknown;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.06.2015;2;2021: added earliest_egg till reason_empty
2016_12;12;Ueberstorf_Summerau center;territory evidence;2016;attempted fed;unknown;1;0;NA;0;no;no;01.03.2016;unknown;unknown;unknown;NA;NA;unknown;unknown;NA;unknown;unknown;unknown;NA;not checked;NA;NA;NA;unknown;unknown;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;05.04.2016;3;2021: first and last observation and nbr_obs added
2017_12;12;Ueberstorf_Summerau center;no territory evidence;2017;unfed nest;NA;1;0;NA;0;no;no;05.04.2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;05.04.2017;1;2021: first and last observation and nbr_obs added
2018_12;12;Ueberstorf_Summerau center;nest gone;2018;unfed nest;unknown;error;0;NA;0;no;no;11.04.2018;unknown;unknown;unknown;NA;NA;unknown;unknown;NA;unknown;unknown;unknown;NA;not checked;NA;NA;NA;unknown;unknown;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15.04.2018;2;2021: added earliest_egg till reason_empty
2019_12;12;Ueberstorf_Summerau center;nest gone;2019;unfed nest;NA;0;0;NA;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;2021: changed from status unknown to nest gone
2020_12;12;Ueberstorf_Summerau center;nest gone;2020;unfed nest;NA;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;2021: changed from status unknown to nest gone
2021_12;12;Ueberstorf_Summerau center;nest gone;2021;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2022_12;12;Ueberstorf_Summerau center;nest gone;2022;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2023_12;12;Ueberstorf_Summerau center;nest gone;2023;unfed nest;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2024_12;12;Ueberstorf_Summerau center;nest gone;2024;unfed;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2015_13;13;Schmitten_Ettelberg;nestlings;2015;unfed nest;unknown;0;1;NA;0;yes;yes;23.03.2015;23.03.2015;unknown;28.03.2015;feather;unknown;18.05.2015;29.04.2015;3;minimum;3;minimum;NA;yes;certain;2;certain;28.06.2015;unknown;fledging;uncertain;24.06.2015;unknown;NA;NA;24.06.2015;unknown;NA;NA;NA;NA;NA;NA;unknown;unknown;21.05.2015;NA;unknown;unknown;21.05.2015;unknown;unknown;unknown;28.06.2015;16;NA
2016_13;13;Schmitten_Ettelberg;territory evidence;2016;unfed nest;unknown;1;1;NA;0;no;no;11.03.2016;unknown;unknown;unknown;NA;NA;unknown;unknown;NA;unknown;unknown;unknown;NA;no;certain;0;certain;unknown;17.03.2016;unknown;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;13.06.2016;6;2021: added fledgling data
2017_13;13;Schmitten_Ettelberg;no territory evidence;2017;unfed nest;NA;1;1;NA;0;no;no;22.03.2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.03.2017;1;2021: first and last observation and nbr_obs added
2018_13;13;Schmitten_Ettelberg;unknown;2018;unfed nest;NA;1;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2019_13;13;Schmitten_Ettelberg;unknown;2019;unfed nest;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2020_13;13;Schmitten_Ettelberg;unknown;2020;unfed nest;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2021_13;13;Schmitten_Ettelberg;nest gone;2021;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2022_13;13;Schmitten_Ettelberg;nest gone;2022;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2023_13;13;Schmitten_Ettelberg;nest gone;2023;unfed nest;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2024_13;13;Schmitten_Ettelberg;nest gone;2024;unfed;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2015_14;14;Heitenried_Breitenried;unknown;2015;unfed nest;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2016_14;14;Heitenried_Breitenried;territory evidence;2016;unfed nest;unknown;1;0;NA;0;no;no;14.03.2016;unknown;unknown;unknown;NA;NA;unknown;unknown;NA;unknown;unknown;unknown;NA;no;certain;0;certain;unknown;18.04.2016;unknown;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;30.05.2016;6;2021: added fledgling data
